run_id,model_name,block_status,field_index,field_name,raw_value,value_num,value_status
544,Ministral 3 8B,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
544,Ministral 3 8B,OK,1,lab_separation_m,60,60.0,NUMERIC
544,Ministral 3 8B,OK,2,proper_separation_m,100,100.0,NUMERIC
546,Ministral 3 8B,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
546,Ministral 3 8B,OK,1,lab_separation_m,60,60.0,NUMERIC
546,Ministral 3 8B,OK,2,proper_separation_m,100,100.0,NUMERIC
547,Mistral NeMo 12B,OK,0,gamma_factor,1.291,1.291,NUMERIC
547,Mistral NeMo 12B,OK,1,lab_separation_m,100,100.0,NUMERIC
547,Mistral NeMo 12B,OK,2,proper_separation_m,100,100.0,NUMERIC
548,Mistral NeMo 12B,OK,0,gamma_factor,1.291,1.291,NUMERIC
548,Mistral NeMo 12B,OK,1,lab_separation_m,100,100.0,NUMERIC
548,Mistral NeMo 12B,OK,2,proper_separation_m,100,100.0,NUMERIC
549,Mistral NeMo 12B,OK,0,gamma_factor,1.581,1.581,NUMERIC
549,Mistral NeMo 12B,OK,1,lab_separation_m,100,100.0,NUMERIC
549,Mistral NeMo 12B,OK,2,proper_separation_m,100,100.0,NUMERIC
550,Mistral Small 3.2 24B Instruct,OK,0,gamma_factor,1.6667,1.6667,NUMERIC
550,Mistral Small 3.2 24B Instruct,OK,1,lab_separation_m,100,100.0,NUMERIC
550,Mistral Small 3.2 24B Instruct,OK,2,proper_separation_m,60,60.0,NUMERIC
551,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,gamma_factor,\frac{5}{3},,UNSUPPORTED
551,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,lab_separation_m,100,100.0,NUMERIC
551,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,proper_separation_m,\frac{500}{3},,UNSUPPORTED
554,Gemma 3 12B IT,OK,0,drag_coefficient,0.25,0.25,NUMERIC
554,Gemma 3 12B IT,OK,1,delta_v_ms,1.25,1.25,NUMERIC
555,Gemma 3 12B IT,OK,0,drag_coefficient,0.25,0.25,NUMERIC
555,Gemma 3 12B IT,OK,1,delta_v_ms,1.25,1.25,NUMERIC
556,Gemma 3 12B IT,OK,0,drag_coefficient,0.4375,0.4375,NUMERIC
556,Gemma 3 12B IT,OK,1,delta_v_ms,2.1875,2.1875,NUMERIC
557,Gemma 3 27B IT,OK,0,drag_coefficient,-0.5628,-0.5628,NUMERIC
557,Gemma 3 27B IT,OK,1,delta_v_ms,-2.814,-2.814,NUMERIC
558,Gemma 4 31B IT,OK,0,drag_coefficient,0.437,0.437,NUMERIC
558,Gemma 4 31B IT,OK,1,delta_v_ms,2.187,2.187,NUMERIC
559,Granite 4.1 8B,OK,0,drag_coefficient,"1 - \frac{1}{n^{2}} \approx 0.4375,",0.4375,NUMERIC
559,Granite 4.1 8B,OK,1,delta_v_ms,fV \approx 2.19\ \text{m/s}.,2.19,NUMERIC
560,Granite 4.1 8B,OK,0,drag_coefficient,"1 - \frac{1}{n^{2}} \approx 0.4375,",0.4375,NUMERIC
560,Granite 4.1 8B,OK,1,delta_v_ms,fV \approx 2.19\ \text{m/s}.,2.19,NUMERIC
561,Granite 4.1 8B,OK,0,drag_coefficient,"1 - \frac{1}{n^{2}} \approx 0.4375,",0.4375,NUMERIC
561,Granite 4.1 8B,OK,1,delta_v_ms,fV \approx 2.19\ \text{m/s}.,2.19,NUMERIC
562,Llama 3.1 8B Instruct,OK,0,drag_coefficient,0.438,0.438,NUMERIC
562,Llama 3.1 8B Instruct,OK,1,delta_v_ms,2.19,2.19,NUMERIC
563,Llama 3.1 8B Instruct,OK,0,drag_coefficient,\frac{1}{1.333^2},,UNSUPPORTED
563,Llama 3.1 8B Instruct,OK,1,delta_v_ms,\left(\frac{1}{1.333^2} - 1\right)(5.00),,UNSUPPORTED
564,Llama 3.1 8B Instruct,CONFLICT,0,drag_coefficient,0.438,0.438,NUMERIC
564,Llama 3.1 8B Instruct,CONFLICT,1,delta_v_ms,6.2 \times 10^7,62000000.0,NUMERIC
565,Ministral 3 8B,OK,0,drag_coefficient,1 - \frac{1}{n^2},,UNSUPPORTED
565,Ministral 3 8B,OK,1,delta_v_ms,\left(1 - \frac{1}{n^2}\right) V,,UNSUPPORTED
566,Ministral 3 8B,OK,0,drag_coefficient,1 - \frac{1}{n^2} = 1 - \frac{1}{(1.333)^2} \approx 0.4375,0.4375,NUMERIC
566,Ministral 3 8B,OK,1,delta_v_ms,\left(1 - \frac{1}{n^2}\right) V = 0.4375 \times 5.00 = 2.1875,2.1875,NUMERIC
567,Ministral 3 8B,OK,0,drag_coefficient,1 - \frac{1}{n^2},,UNSUPPORTED
567,Ministral 3 8B,OK,1,delta_v_ms,2.1875,2.1875,NUMERIC
568,Mistral NeMo 12B,OK,0,drag_coefficient,0.543,0.543,NUMERIC
568,Mistral NeMo 12B,OK,1,delta_v_ms,2.715,2.715,NUMERIC
569,Mistral NeMo 12B,OK,0,drag_coefficient,0.424,0.424,NUMERIC
569,Mistral NeMo 12B,OK,1,delta_v_ms,2.12 \text{ m/s},2.12,NUMERIC
570,Mistral NeMo 12B,OK,0,drag_coefficient,4.44 \times 10^{-7},4.44e-07,NUMERIC
570,Mistral NeMo 12B,OK,1,delta_v_ms,2.22 \times 10^{-6},2.22e-06,NUMERIC
571,Mistral Small 3.2 24B Instruct,OK,0,drag_coefficient,0.438,0.438,NUMERIC
571,Mistral Small 3.2 24B Instruct,OK,1,delta_v_ms,2.19,2.19,NUMERIC
572,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,drag_coefficient,0.437,0.437,NUMERIC
572,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,delta_v_ms,2.19,2.19,NUMERIC
575,Gemma 3 12B IT,OK,0,lab_time_yr,30265.6,30265.6,NUMERIC
575,Gemma 3 12B IT,OK,1,distance_ly,0.0518,0.0518,NUMERIC
575,Gemma 3 12B IT,OK,2,final_beta,0.10327,0.10327,NUMERIC
576,Gemma 3 12B IT,OK,0,lab_time_yr,348.3,348.3,NUMERIC
576,Gemma 3 12B IT,OK,1,distance_ly,0.527,0.527,NUMERIC
576,Gemma 3 12B IT,OK,2,final_beta,0.833,0.833,NUMERIC
577,Gemma 3 12B IT,OK,0,lab_time_yr,30.1,30.1,NUMERIC
577,Gemma 3 12B IT,OK,1,distance_ly,0.0323,0.0323,NUMERIC
577,Gemma 3 12B IT,OK,2,final_beta,0.1032,0.1032,NUMERIC
578,Gemma 3 12B IT,OK,0,lab_time_yr,0.1215,0.1215,NUMERIC
578,Gemma 3 12B IT,OK,1,distance_ly,1.47,1.47,NUMERIC
578,Gemma 3 12B IT,OK,2,final_beta,0.695,0.695,NUMERIC
579,Gemma 3 27B IT,OK,0,lab_time_yr,1.121,1.121,NUMERIC
579,Gemma 3 27B IT,OK,1,distance_ly,405.8,405.8,NUMERIC
579,Gemma 3 27B IT,OK,2,final_beta,0.7576,0.7576,NUMERIC
580,Gemma 4 31B IT,OK,0,lab_time_yr,1.1861,1.1861,NUMERIC
580,Gemma 4 31B IT,OK,1,distance_ly,0.5637,0.5637,NUMERIC
580,Gemma 4 31B IT,OK,2,final_beta,0.7746,0.7746,NUMERIC
581,Granite 4.1 8B,OK,0,lab_time_yr,0.1007,0.1007,NUMERIC
581,Granite 4.1 8B,OK,1,distance_ly,0.0052,0.0052,NUMERIC
581,Granite 4.1 8B,OK,2,final_beta,0.1033,0.1033,NUMERIC
582,Granite 4.1 8B,OK,0,lab_time_yr,"1.187,",1.187,NUMERIC
582,Granite 4.1 8B,OK,1,distance_ly,"1.532,",1.532,NUMERIC
582,Granite 4.1 8B,OK,2,final_beta,0.774.,0.774,NUMERIC
583,Granite 4.1 8B,OK,0,lab_time_yr,0.1007,0.1007,NUMERIC
583,Granite 4.1 8B,OK,1,distance_ly,0.0052,0.0052,NUMERIC
583,Granite 4.1 8B,OK,2,final_beta,0.1033,0.1033,NUMERIC
584,Granite 4.1 8B,OK,0,lab_time_yr,"1.188,",1.188,NUMERIC
584,Granite 4.1 8B,OK,1,distance_ly,"1.533,",1.533,NUMERIC
584,Granite 4.1 8B,OK,2,final_beta,0.775.,0.775,NUMERIC
585,Llama 3.1 8B Instruct,OK,0,lab_time_yr,1381.11,1381.11,NUMERIC
585,Llama 3.1 8B Instruct,OK,1,distance_ly,4.38 \times 10^{-5},4.38e-05,NUMERIC
585,Llama 3.1 8B Instruct,OK,2,final_beta,0.996,0.996,NUMERIC
586,Llama 3.1 8B Instruct,OK,0,lab_time_yr,3.255 \times 10^{-18},3.255e-18,NUMERIC
586,Llama 3.1 8B Instruct,OK,1,distance_ly,3.44 \times 10^{-6},3.4399999999999997e-06,NUMERIC
586,Llama 3.1 8B Instruct,OK,2,final_beta,3.267 \times 10^{-8},3.267e-08,NUMERIC
587,Llama 3.1 8B Instruct,OK,0,lab_time_yr,7.56 \times 10^8,756000000.0,NUMERIC
587,Llama 3.1 8B Instruct,OK,1,distance_ly,2.52,2.52,NUMERIC
587,Llama 3.1 8B Instruct,OK,2,final_beta,0.906,0.906,NUMERIC
588,Llama 3.1 8B Instruct,OK,0,lab_time_yr,0.898,0.898,NUMERIC
588,Llama 3.1 8B Instruct,OK,1,distance_ly,0,0.0,NUMERIC
588,Llama 3.1 8B Instruct,OK,2,final_beta,1,1.0,NUMERIC
589,Ministral 3 8B,OK,0,lab_time_yr,0.985,0.985,NUMERIC
589,Ministral 3 8B,OK,1,distance_ly,0.052,0.052,NUMERIC
589,Ministral 3 8B,OK,2,final_beta,0.1023,0.1023,NUMERIC
590,Ministral 3 8B,OK,0,lab_time_yr,0.9996,0.9996,NUMERIC
590,Ministral 3 8B,OK,1,distance_ly,0.00504,0.00504,NUMERIC
590,Ministral 3 8B,OK,2,final_beta,0.1023,0.1023,NUMERIC
591,Ministral 3 8B,OK,0,lab_time_yr,0.103,0.103,NUMERIC
591,Ministral 3 8B,OK,1,distance_ly,0.051,0.051,NUMERIC
591,Ministral 3 8B,OK,2,final_beta,0.103,0.103,NUMERIC
592,Ministral 3 8B,OK,0,lab_time_yr,0.9996,0.9996,NUMERIC
592,Ministral 3 8B,OK,1,distance_ly,0.00515,0.00515,NUMERIC
592,Ministral 3 8B,OK,2,final_beta,0.1034,0.1034,NUMERIC
593,Mistral NeMo 12B,OK,0,lab_time_yr,1.0158 \text{ yr},1.0158,NUMERIC
593,Mistral NeMo 12B,OK,1,distance_ly,3.29 \times 10^{-14} \text{ ly},3.29e-14,NUMERIC
593,Mistral NeMo 12B,OK,2,final_beta,0.9999999999999999,0.9999999999999999,NUMERIC
594,Mistral NeMo 12B,OK,0,lab_time_yr,1.0158 \text{ yr},1.0158,NUMERIC
594,Mistral NeMo 12B,OK,1,distance_ly,3.29 \times 10^{-14} \text{ ly},3.29e-14,NUMERIC
594,Mistral NeMo 12B,OK,2,final_beta,0.9999999999999999,0.9999999999999999,NUMERIC
595,Mistral NeMo 12B,OK,0,lab_time_yr,1.013,1.013,NUMERIC
595,Mistral NeMo 12B,OK,1,distance_ly,0.005,0.005,NUMERIC
595,Mistral NeMo 12B,OK,2,final_beta,0.9999,0.9999,NUMERIC
596,Mistral NeMo 12B,OK,0,lab_time_yr,1.013,1.013,NUMERIC
596,Mistral NeMo 12B,OK,1,distance_ly,0.0104,0.0104,NUMERIC
596,Mistral NeMo 12B,OK,2,final_beta,0.9999,0.9999,NUMERIC
597,Mistral Small 3.2 24B Instruct,OK,0,lab_time_yr,1.24,1.24,NUMERIC
597,Mistral Small 3.2 24B Instruct,OK,1,distance_ly,1.22,1.22,NUMERIC
597,Mistral Small 3.2 24B Instruct,OK,2,final_beta,0.801,0.801,NUMERIC
603,Gemma 3 12B IT,OK,0,earth_time_yr,20,20.0,NUMERIC
603,Gemma 3 12B IT,OK,1,traveler_time_yr,16,16.0,NUMERIC
603,Gemma 3 12B IT,OK,2,doppler_k_approach,0.5,0.5,NUMERIC
603,Gemma 3 12B IT,OK,3,doppler_k_recede,2,2.0,NUMERIC
604,Gemma 3 12B IT,OK,0,earth_time_yr,20.0,20.0,NUMERIC
604,Gemma 3 12B IT,OK,1,traveler_time_yr,16.0,16.0,NUMERIC
604,Gemma 3 12B IT,OK,2,doppler_k_approach,2,2.0,NUMERIC
604,Gemma 3 12B IT,OK,3,doppler_k_recede,2,2.0,NUMERIC
605,Gemma 3 12B IT,OK,0,earth_time_yr,20.0,20.0,NUMERIC
605,Gemma 3 12B IT,OK,1,traveler_time_yr,16.0,16.0,NUMERIC
605,Gemma 3 12B IT,OK,2,doppler_k_approach,2,2.0,NUMERIC
605,Gemma 3 12B IT,OK,3,doppler_k_recede,2,2.0,NUMERIC
606,Gemma 3 27B IT,OK,0,earth_time_yr,20.0,20.0,NUMERIC
606,Gemma 3 27B IT,OK,1,traveler_time_yr,8.0,8.0,NUMERIC
606,Gemma 3 27B IT,OK,2,doppler_k_approach,2.0,2.0,NUMERIC
606,Gemma 3 27B IT,OK,3,doppler_k_recede,2.0,2.0,NUMERIC
607,Gemma 4 31B IT,OK,0,earth_time_yr,20.00,20.0,NUMERIC
607,Gemma 4 31B IT,OK,1,traveler_time_yr,16.00,16.0,NUMERIC
607,Gemma 4 31B IT,OK,2,doppler_k_approach,2.0,2.0,NUMERIC
607,Gemma 4 31B IT,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
608,Granite 4.1 8B,OK,0,earth_time_yr,20,20.0,NUMERIC
608,Granite 4.1 8B,OK,1,traveler_time_yr,16,16.0,NUMERIC
608,Granite 4.1 8B,OK,2,doppler_k_approach,2,2.0,NUMERIC
608,Granite 4.1 8B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
609,Granite 4.1 8B,OK,0,earth_time_yr,20,20.0,NUMERIC
609,Granite 4.1 8B,OK,1,traveler_time_yr,16,16.0,NUMERIC
609,Granite 4.1 8B,OK,2,doppler_k_approach,2,2.0,NUMERIC
609,Granite 4.1 8B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
610,Granite 4.1 8B,OK,0,earth_time_yr,20,20.0,NUMERIC
610,Granite 4.1 8B,OK,1,traveler_time_yr,16,16.0,NUMERIC
610,Granite 4.1 8B,OK,2,doppler_k_approach,2,2.0,NUMERIC
610,Granite 4.1 8B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
611,Llama 3.1 8B Instruct,OK,0,earth_time_yr,20,20.0,NUMERIC
611,Llama 3.1 8B Instruct,OK,1,traveler_time_yr,25,25.0,NUMERIC
611,Llama 3.1 8B Instruct,OK,2,doppler_k_approach,2,2.0,NUMERIC
611,Llama 3.1 8B Instruct,OK,3,doppler_k_recede,\frac{1}{2},,UNSUPPORTED
612,Llama 3.1 8B Instruct,OK,0,earth_time_yr,20,20.0,NUMERIC
612,Llama 3.1 8B Instruct,OK,1,traveler_time_yr,25,25.0,NUMERIC
612,Llama 3.1 8B Instruct,OK,2,doppler_k_approach,2,2.0,NUMERIC
612,Llama 3.1 8B Instruct,OK,3,doppler_k_recede,\frac{1}{2},,UNSUPPORTED
613,Llama 3.1 8B Instruct,OK,0,earth_time_yr,20,20.0,NUMERIC
613,Llama 3.1 8B Instruct,OK,1,traveler_time_yr,16,16.0,NUMERIC
613,Llama 3.1 8B Instruct,OK,2,doppler_k_approach,2,2.0,NUMERIC
613,Llama 3.1 8B Instruct,OK,3,doppler_k_recede,\frac{1}{2},,UNSUPPORTED
614,Ministral 3 8B,OK,0,earth_time_yr,20.0,20.0,NUMERIC
614,Ministral 3 8B,OK,1,traveler_time_yr,25.0,25.0,NUMERIC
614,Ministral 3 8B,OK,2,doppler_k_approach,2.0,2.0,NUMERIC
614,Ministral 3 8B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
615,Ministral 3 8B,OK,0,earth_time_yr,20.0,20.0,NUMERIC
615,Ministral 3 8B,OK,1,traveler_time_yr,16.0,16.0,NUMERIC
615,Ministral 3 8B,OK,2,doppler_k_approach,2.0,2.0,NUMERIC
615,Ministral 3 8B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
616,Ministral 3 8B,OK,0,earth_time_yr,20.0,20.0,NUMERIC
616,Ministral 3 8B,OK,1,traveler_time_yr,16.0,16.0,NUMERIC
616,Ministral 3 8B,OK,2,doppler_k_approach,2.0,2.0,NUMERIC
616,Ministral 3 8B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
617,Mistral NeMo 12B,OK,0,earth_time_yr,20,20.0,NUMERIC
617,Mistral NeMo 12B,OK,1,traveler_time_yr,10.61,10.61,NUMERIC
617,Mistral NeMo 12B,OK,2,doppler_k_approach,2,2.0,NUMERIC
617,Mistral NeMo 12B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
618,Mistral NeMo 12B,OK,0,earth_time_yr,20.00 \text{ yr},20.0,NUMERIC
618,Mistral NeMo 12B,OK,1,traveler_time_yr,8.00 \text{ yr},8.0,NUMERIC
618,Mistral NeMo 12B,OK,2,doppler_k_approach,2,2.0,NUMERIC
618,Mistral NeMo 12B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
619,Mistral NeMo 12B,OK,0,earth_time_yr,15.0 \text{ yr},15.0,NUMERIC
619,Mistral NeMo 12B,OK,1,traveler_time_yr,10.0 \text{ yr},10.0,NUMERIC
619,Mistral NeMo 12B,OK,2,doppler_k_approach,2.0,2.0,NUMERIC
619,Mistral NeMo 12B,OK,3,doppler_k_recede,2.0,2.0,NUMERIC
620,Mistral Small 3.2 24B Instruct,OK,0,earth_time_yr,20.00,20.0,NUMERIC
620,Mistral Small 3.2 24B Instruct,OK,1,traveler_time_yr,16.00,16.0,NUMERIC
620,Mistral Small 3.2 24B Instruct,OK,2,doppler_k_approach,2,2.0,NUMERIC
620,Mistral Small 3.2 24B Instruct,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
621,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,earth_time_yr,20,20.0,NUMERIC
621,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,traveler_time_yr,16,16.0,NUMERIC
621,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,doppler_k_approach,2,2.0,NUMERIC
621,NVIDIA Nemotron 3 Nano 30B-A3B,OK,3,doppler_k_recede,0.5,0.5,NUMERIC
624,Gemma 3 12B IT,OK,0,tc_nK,43.7,43.7,NUMERIC
624,Gemma 3 12B IT,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
624,Gemma 3 12B IT,OK,2,psd_at_2tc,0.924,0.924,NUMERIC
624,Gemma 3 12B IT,OK,3,tc_no_zeta_nK,0.0604,0.0604,NUMERIC
625,Gemma 3 12B IT,OK,0,tc_nK,40.3,40.3,NUMERIC
625,Gemma 3 12B IT,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
625,Gemma 3 12B IT,OK,2,psd_at_2tc,0.924,0.924,NUMERIC
625,Gemma 3 12B IT,OK,3,tc_no_zeta_nK,34.8,34.8,NUMERIC
626,Gemma 3 12B IT,OK,0,tc_nK,40.3,40.3,NUMERIC
626,Gemma 3 12B IT,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
626,Gemma 3 12B IT,OK,2,psd_at_2tc,0.924,0.924,NUMERIC
626,Gemma 3 12B IT,OK,3,tc_no_zeta_nK,55.3,55.3,NUMERIC
627,Gemma 3 27B IT,OK,0,tc_nK,41.3,41.3,NUMERIC
627,Gemma 3 27B IT,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
627,Gemma 3 27B IT,OK,2,psd_at_2tc,0.923,0.923,NUMERIC
627,Gemma 3 27B IT,OK,3,tc_no_zeta_nK,140,140.0,NUMERIC
628,Gemma 4 31B IT,OK,0,tc_nK,85.84,85.84,NUMERIC
628,Gemma 4 31B IT,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
628,Gemma 4 31B IT,OK,2,psd_at_2tc,0.9235,0.9235,NUMERIC
628,Gemma 4 31B IT,OK,3,tc_no_zeta_nK,162.83,162.83,NUMERIC
629,Granite 4.1 8B,OK,0,tc_nK,86,86.0,NUMERIC
629,Granite 4.1 8B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
629,Granite 4.1 8B,OK,2,psd_at_2tc,0.923,0.923,NUMERIC
629,Granite 4.1 8B,OK,3,tc_no_zeta_nK,162,162.0,NUMERIC
630,Granite 4.1 8B,OK,0,tc_nK,8 \times 10^{-6},8e-06,NUMERIC
630,Granite 4.1 8B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
630,Granite 4.1 8B,OK,2,psd_at_2tc,0.923,0.923,NUMERIC
630,Granite 4.1 8B,OK,3,tc_no_zeta_nK,3.5 \times 10^{-30},3.5e-30,NUMERIC
631,Granite 4.1 8B,OK,0,tc_nK,8 \times 10^{-6},8e-06,NUMERIC
631,Granite 4.1 8B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
631,Granite 4.1 8B,OK,2,psd_at_2tc,0.923,0.923,NUMERIC
631,Granite 4.1 8B,OK,3,tc_no_zeta_nK,0.20,0.2,NUMERIC
632,Llama 3.1 8B Instruct,OK,0,tc_nK,\boxed{0.227},0.227,NUMERIC
632,Llama 3.1 8B Instruct,OK,1,phase_space_density_tc,\boxed{1.00},1.0,NUMERIC
632,Llama 3.1 8B Instruct,OK,2,psd_at_2tc,\boxed{0.5},0.5,NUMERIC
632,Llama 3.1 8B Instruct,OK,3,tc_no_zeta_nK,\boxed{\mathrm{INVALID}},,UNSUPPORTED
633,Llama 3.1 8B Instruct,OK,0,tc_nK,"\frac{2\pi\hbar^2}{m}\left(\frac{n}{\zeta(3/2)}\right)^{2/3} = \frac{2\pi(1.054\times 10^{-34})^2}{1.443\times 10^{-25}}\left(\frac{1.00\times 10^{19}}{2.612}\right)^{2/3} = 0.216\,\mathrm{nK},",0.216,NUMERIC
633,Llama 3.1 8B Instruct,OK,1,phase_space_density_tc,"\zeta(3/2) = 2.612,",2.612,NUMERIC
633,Llama 3.1 8B Instruct,OK,2,psd_at_2tc,"2^{3/2}\zeta(3/2) = 4.612,",4.612,NUMERIC
633,Llama 3.1 8B Instruct,OK,3,tc_no_zeta_nK,\frac{2\pi\hbar^2}{m}n^{-2/3} = \frac{2\pi(1.054\times 10^{-34})^2}{1.443\times 10^{-25}}(1.00\times 10^{19})^{-2/3} = \mathrm{INVALID},,UNSUPPORTED
634,Llama 3.1 8B Instruct,OK,0,tc_nK,"1.44\,\mathrm{nK}",1.44,NUMERIC
634,Llama 3.1 8B Instruct,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
634,Llama 3.1 8B Instruct,OK,2,psd_at_2tc,0.923,0.923,NUMERIC
634,Llama 3.1 8B Instruct,OK,3,tc_no_zeta_nK,\mathrm{INVALID},,UNSUPPORTED
635,Ministral 3 8B,OK,0,tc_nK,86.2,86.2,NUMERIC
635,Ministral 3 8B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
635,Ministral 3 8B,OK,2,psd_at_2tc,0.924,0.924,NUMERIC
635,Ministral 3 8B,OK,3,tc_no_zeta_nK,162,162.0,NUMERIC
636,Ministral 3 8B,OK,0,tc_nK,86.2,86.2,NUMERIC
636,Ministral 3 8B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
636,Ministral 3 8B,OK,2,psd_at_2tc,0.924,0.924,NUMERIC
636,Ministral 3 8B,OK,3,tc_no_zeta_nK,161,161.0,NUMERIC
637,Ministral 3 8B,OK,0,tc_nK,85.8,85.8,NUMERIC
637,Ministral 3 8B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
637,Ministral 3 8B,OK,2,psd_at_2tc,0.924,0.924,NUMERIC
637,Ministral 3 8B,OK,3,tc_no_zeta_nK,162.7,162.7,NUMERIC
638,Mistral NeMo 12B,OK,0,tc_nK,3.31\text{ nK},3.31,NUMERIC
638,Mistral NeMo 12B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
638,Mistral NeMo 12B,OK,2,psd_at_2tc,0.3265,0.3265,NUMERIC
638,Mistral NeMo 12B,OK,3,tc_no_zeta_nK,\mathrm{INVALID},,UNSUPPORTED
639,Mistral NeMo 12B,OK,0,tc_nK,8.19\ \text{nK},8.19,NUMERIC
639,Mistral NeMo 12B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
639,Mistral NeMo 12B,OK,2,psd_at_2tc,0.653,0.653,NUMERIC
639,Mistral NeMo 12B,OK,3,tc_no_zeta_nK,16.38\ \text{nK},16.38,NUMERIC
640,Mistral NeMo 12B,OK,0,tc_nK,34.0\text{ nK},34.0,NUMERIC
640,Mistral NeMo 12B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
640,Mistral NeMo 12B,OK,2,psd_at_2tc,0.3265,0.3265,NUMERIC
640,Mistral NeMo 12B,OK,3,tc_no_zeta_nK,17.0\text{ nK},17.0,NUMERIC
641,Mistral Small 3.2 24B Instruct,OK,0,tc_nK,124,124.0,NUMERIC
641,Mistral Small 3.2 24B Instruct,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
641,Mistral Small 3.2 24B Instruct,OK,2,psd_at_2tc,0.922,0.922,NUMERIC
641,Mistral Small 3.2 24B Instruct,OK,3,tc_no_zeta_nK,100,100.0,NUMERIC
642,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,tc_nK,86,86.0,NUMERIC
642,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,phase_space_density_tc,2.612,2.612,NUMERIC
642,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,psd_at_2tc,0.923,0.923,NUMERIC
642,NVIDIA Nemotron 3 Nano 30B-A3B,OK,3,tc_no_zeta_nK,163,163.0,NUMERIC
645,Gemma 3 12B IT,OK,0,tc_exact,2/\ln(1+\sqrt2),,UNSUPPORTED
645,Gemma 3 12B IT,OK,1,tc_meanfield,4,4.0,NUMERIC
645,Gemma 3 12B IT,OK,2,ratio_exact_mf,\frac{1}{2\ln(1+\sqrt2)},,UNSUPPORTED
646,Gemma 3 12B IT,OK,0,tc_exact,2/\ln(1+\sqrt2),,UNSUPPORTED
646,Gemma 3 12B IT,OK,1,tc_meanfield,4,4.0,NUMERIC
646,Gemma 3 12B IT,OK,2,ratio_exact_mf,\frac{1}{2\ln(1+\sqrt2)},,UNSUPPORTED
647,Gemma 3 12B IT,OK,0,tc_exact,2/\ln(1+\sqrt2),,UNSUPPORTED
647,Gemma 3 12B IT,OK,1,tc_meanfield,4,4.0,NUMERIC
647,Gemma 3 12B IT,OK,2,ratio_exact_mf,0.5671,0.5671,NUMERIC
648,Gemma 3 27B IT,OK,0,tc_exact,2.26918,2.26918,NUMERIC
648,Gemma 3 27B IT,OK,1,tc_meanfield,4,4.0,NUMERIC
648,Gemma 3 27B IT,OK,2,ratio_exact_mf,0.5673,0.5673,NUMERIC
649,Gemma 4 31B IT,OK,0,tc_exact,2.27126,2.27126,NUMERIC
649,Gemma 4 31B IT,OK,1,tc_meanfield,4,4.0,NUMERIC
649,Gemma 4 31B IT,OK,2,ratio_exact_mf,0.5678,0.5678,NUMERIC
650,Granite 4.1 8B,OK,0,tc_exact,"\frac{2}{\ln\!\bigl(1+\sqrt{2}\bigr)} \approx 2.269,",2.269,NUMERIC
650,Granite 4.1 8B,OK,1,tc_meanfield,"4,",4.0,NUMERIC
650,Granite 4.1 8B,OK,2,ratio_exact_mf,"\frac{1}{2\,\ln\!\bigl(1+\sqrt{2}\bigr)} \approx 0.567.",0.567,NUMERIC
651,Granite 4.1 8B,OK,0,tc_exact,"\frac{2}{\ln\!\bigl(1+\sqrt{2}\bigr)} \approx 2.269,",2.269,NUMERIC
651,Granite 4.1 8B,OK,1,tc_meanfield,"4,",4.0,NUMERIC
