span_id,run_id,span_type,status,method,raw_text,normalized_text
3955,138,inline_math,REAL,pylatexenc,\hbar = 1.054 \times 10^{-34} \text{ J s},ħ= 1.054 ×10^-34 J s
3956,138,inline_math,REAL,pylatexenc,k_B = 1.38 \times 10^{-23} \text{ J/K},k_B = 1.38 ×10^-23 J/K
3957,138,inline_math,REAL,pylatexenc,T = \frac{(1.054 \times 10^{-34} \text{ J s})(2.27 \times 10^{-20} \text{ s}^{-1})}{2\pi (1.38 \times 10^{-23} \text{ J/K})} \approx \frac{2.40 \times 10^{-54}}{8.69 \times 10^{-23}} \text{ K} \approx 2.76 \times 10^{-31} \text{ K},T = (1.054 ×10^-34 J s)(2.27 ×10^-20 s^-1)/2π(1.38 ×10^-23 J/K) ≈2.40 ×10^-54/8.69 ×10^-23 K ≈2.76 ×10^-31 K
3958,138,inline_math,REAL,pylatexenc,10^{-30},10^-30
3959,138,inline_math,REAL,pylatexenc,2.76 \times 10^{-31} \text{ K} \times \frac{10^{30} \text{ K}}{10^{-30} \text{ K}} = 27.6 \times 10^{-30} \text{ K},2.76 ×10^-31 K ×10^30 K/10^-30 K = 27.6 ×10^-30 K
3960,138,inline_math,REAL,pylatexenc,T_{CMB} = 2.725 \text{ K},T_CMB = 2.725 K
3961,138,inline_math,TRIVIAL,none,N,
3962,138,inline_math,REAL,pylatexenc,T(N) = T_{GH},T(N) = T_GH
3963,138,inline_math,REAL,pylatexenc,T(N) = T_{CMB} a^{-1},T(N) = T_CMB a^-1
3964,138,inline_math,REAL,pylatexenc,a(N) = e^N,a(N) = e^N
3965,138,inline_math,REAL,pylatexenc,T(N) = 2.725 e^{-N},T(N) = 2.725 e^-N
3966,138,inline_math,REAL,pylatexenc,2.725 e^{-N} = 2.76 \times 10^{-31},2.725 e^-N = 2.76 ×10^-31
3967,138,inline_math,REAL,pylatexenc,e^{-N} = \frac{2.76 \times 10^{-31}}{2.725} \approx 1.013 \times 10^{-31},e^-N = 2.76 ×10^-31/2.725 ≈1.013 ×10^-31
3968,138,inline_math,REAL,pylatexenc,-N = \ln(1.013 \times 10^{-31}) \approx -31.00,-N = ln(1.013 ×10^-31) ≈-31.00
3969,138,inline_math,REAL,pylatexenc,N \approx 31.00,N ≈31.00
3970,138,inline_math,REAL,pylatexenc,T \propto a^{-1},T ∝a^-1
3971,138,inline_math,REAL,pylatexenc,T_{GH},T_GH
3972,138,inline_math,REAL,pylatexenc,\ln(2.725/T_{GH}) = \ln(2.725/(2.76 \times 10^{-31})) \approx \ln(9.88 \times 10^{30}) \approx 31.00,ln(2.725/T_GH) = ln(2.725/(2.76 ×10^-31)) ≈ln(9.88 ×10^30) ≈31.00
3973,139,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{horizon\_gpc} &= 4.28 \\
\mathrm{gh\_temp\_e30\_K} &= 2.76 \\
\mathrm{efolds\_to\_gh} &= 32.19
\end{aligned}
\]",horizon_gpc = 4.28 gh_temp_e30_K = 2.76 efolds_to_gh = 32.19
3974,139,inline_math,REAL,pylatexenc,H = 70.0,H = 70.0
3975,139,inline_math,REAL,pylatexenc,c = 299792.458,c = 299792.458
3976,139,inline_math,REAL,pylatexenc,r = c/H,r = c/H
3977,139,inline_math,TRIVIAL,none,H,
3978,139,inline_math,REAL,pylatexenc,^{-1},^-1
3979,139,inline_math,REAL,pylatexenc,H = 70.0 \frac{\text{km}}{\text{s} \cdot \text{Mpc}} = 70.0 \frac{\text{km}}{\text{s} \cdot (3.086 \times 10^{19} \text{ km})} = \frac{70.0}{3.086 \times 10^{19}} \text{ s}^{-1} \approx 2.27 \times 10^{-18} \text{ s}^{-1},H = 70.0 km/s ·Mpc = 70.0 km/s ·(3.086 ×10^19 km) = 70.0/3.086 ×10^19 s^-1 ≈2.27 ×10^-18 s^-1
3980,139,inline_math,REAL,pylatexenc,r = \frac{c}{H} = \frac{299792.458 \text{ km/s}}{2.27 \times 10^{-18} \text{ s}^{-1}} \approx 1.32 \times 10^{23} \text{ km},r = c/H = 299792.458 km/s/2.27 ×10^-18 s^-1 ≈1.32 ×10^23 km
3981,139,inline_math,REAL,pylatexenc,r = 1.32 \times 10^{23} \text{ km} \times \frac{1 \text{ Gpc}}{3.086 \times 10^{19} \text{ km}} \approx 4.28 \text{ Gpc},r = 1.32 ×10^23 km ×1 Gpc/3.086 ×10^19 km ≈4.28 Gpc
3982,139,inline_math,REAL,pylatexenc,T = \frac{\hbar H}{2\pi k_B},T = ħH/2πk_B
3983,139,inline_math,REAL,pylatexenc,H = 2.27 \times 10^{-18} \text{ s}^{-1},H = 2.27 ×10^-18 s^-1
3984,139,inline_math,REAL,pylatexenc,\hbar = 1.0545718 \times 10^{-34} \text{ J s},ħ= 1.0545718 ×10^-34 J s
3985,139,inline_math,REAL,pylatexenc,k_B = 1.380649 \times 10^{-23} \text{ J/K},k_B = 1.380649 ×10^-23 J/K
3986,139,inline_math,REAL,pylatexenc,T = \frac{(1.0545718 \times 10^{-34} \text{ J s})(2.27 \times 10^{-18} \text{ s}^{-1})}{2\pi (1.380649 \times 10^{-23} \text{ J/K})} \approx \frac{2.393 \times 10^{-52}}{8.65 \times 10^{-23}} \text{ K} \approx 2.76 \times 10^{-30} \text{ K},T = (1.0545718 ×10^-34 J s)(2.27 ×10^-18 s^-1)/2π(1.380649 ×10^-23 J/K) ≈2.393 ×10^-52/8.65 ×10^-23 K ≈2.76 ×10^-30 K
3987,139,inline_math,REAL,pylatexenc,T_{GH},T_GH
3988,139,inline_math,REAL,pylatexenc,T_{CMB} = 2.725,T_CMB = 2.725
3989,139,inline_math,TRIVIAL,none,N,
3990,139,inline_math,REAL,pylatexenc,T_{CMB} a^{-1} = T_{GH},T_CMB a^-1 = T_GH
3991,139,inline_math,TRIVIAL,none,a,
3992,139,inline_math,REAL,pylatexenc,a = \frac{T_{CMB}}{T_{GH}},a = T_CMB/T_GH
3993,139,inline_math,REAL,pylatexenc,N = \ln(a) = \ln(\frac{T_{CMB}}{T_{GH}}),N = ln(a) = ln(T_CMB/T_GH)
3994,139,inline_math,REAL,pylatexenc,N = \ln(\frac{2.725 \text{ K}}{2.76 \times 10^{-30} \text{ K}}) = \ln(9.87 \times 10^{29}) \approx 29.9 + \ln(9.87) \approx 29.9 + 2.29 \approx 32.19,N = ln(2.725 K/2.76 ×10^-30 K) = ln(9.87 ×10^29) ≈29.9 + ln(9.87) ≈29.9 + 2.29 ≈32.19
3995,139,inline_math,REAL,pylatexenc,T_{GH},T_GH
3996,140,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{horizon\_gpc} &= 4.283 \\
\mathrm{gh\_temp\_e30\_K} &= 2.757 \\
\mathrm{efolds\_to\_gh} &= 69.05
\end{aligned}
\]",horizon_gpc = 4.283 gh_temp_e30_K = 2.757 efolds_to_gh = 69.05
3997,140,inline_math,REAL,pylatexenc,r = c/H,r = c/H
3998,140,inline_math,REAL,pylatexenc,c \approx 2.9979 \times 10^8 \text{ m/s},c ≈2.9979 ×10^8 m/s
3999,140,inline_math,REAL,pylatexenc,H = 70.0 \text{ km/s/Mpc} = 70.0 \times 10^3 \text{ m/s/Mpc},H = 70.0 km/s/Mpc = 70.0 ×10^3 m/s/Mpc
4000,140,inline_math,TRIVIAL,none,H,
4001,140,inline_math,REAL,pylatexenc,\text{s}^{-1},s^-1
4002,140,inline_math,REAL,pylatexenc,1 \text{ Mpc} \approx 3.0857 \times 10^{22} \text{ m},1 Mpc ≈3.0857 ×10^22 m
4003,140,inline_math,REAL,pylatexenc,H = \frac{70.0 \times 10^3 \text{ m/s}}{3.0857 \times 10^{22} \text{ m}} \approx 2.2686 \times 10^{-18} \text{ s}^{-1},H = 70.0 ×10^3 m/s/3.0857 ×10^22 m ≈2.2686 ×10^-18 s^-1
4004,140,inline_math,TRIVIAL,none,r,
4005,140,inline_math,REAL,pylatexenc,r = \frac{2.9979 \times 10^8 \text{ m/s}}{2.2686 \times 10^{-18} \text{ s}^{-1}} \approx 1.3211 \times 10^{26} \text{ m},r = 2.9979 ×10^8 m/s/2.2686 ×10^-18 s^-1 ≈1.3211 ×10^26 m
4006,140,inline_math,TRIVIAL,none,r,
4007,140,inline_math,REAL,pylatexenc,1 \text{ Gpc} = 10^9 \text{ Mpc} = 10^9 \times 3.0857 \times 10^{22} \text{ m} = 3.0857 \times 10^{31} \text{ m},1 Gpc = 10^9 Mpc = 10^9 ×3.0857 ×10^22 m = 3.0857 ×10^31 m
4008,140,inline_math,REAL,pylatexenc,r = \frac{1.3211 \times 10^{26} \text{ m}}{3.0857 \times 10^{31} \text{ m/Gpc}} \approx 4.281 \times 10^{-6} \text{ Gpc},r = 1.3211 ×10^26 m/3.0857 ×10^31 m/Gpc ≈4.281 ×10^-6 Gpc
4009,140,inline_math,REAL,pylatexenc,H = 70 \text{ km/s/Mpc},H = 70 km/s/Mpc
4010,140,inline_math,REAL,pylatexenc,r = \frac{c}{H} = \frac{299792.458 \text{ km/s}}{70 \text{ km/s/Mpc}} \approx 4282.75 \text{ Mpc},r = c/H = 299792.458 km/s/70 km/s/Mpc ≈4282.75 Mpc
4011,140,inline_math,REAL,pylatexenc,r = 4.28275 \text{ Gpc},r = 4.28275 Gpc
4012,140,inline_math,REAL,pylatexenc,T = \frac{\hbar H}{2\pi k_B},T = ħH/2πk_B
4013,140,inline_math,REAL,pylatexenc,\hbar \approx 1.05457 \times 10^{-34} \text{ J}\cdot\text{s},ħ≈1.05457 ×10^-34 J·s
4014,140,inline_math,REAL,pylatexenc,k_B \approx 1.38065 \times 10^{-23} \text{ J/K},k_B ≈1.38065 ×10^-23 J/K
4015,140,inline_math,REAL,pylatexenc,H \approx 2.2686 \times 10^{-18} \text{ s}^{-1},H ≈2.2686 ×10^-18 s^-1
4016,140,inline_math,REAL,pylatexenc,T = \frac{(1.05457 \times 10^{-34})(2.2686 \times 10^{-18})}{2\pi (1.38065 \times 10^{-23})},T = (1.05457 ×10^-34)(2.2686 ×10^-18)/2π(1.38065 ×10^-23)
4017,140,inline_math,REAL,pylatexenc,T = \frac{2.3924 \times 10^{-52}}{8.6748 \times 10^{-23}} \approx 2.757 \times 10^{-30} \text{ K},T = 2.3924 ×10^-52/8.6748 ×10^-23 ≈2.757 ×10^-30 K
4018,140,inline_math,REAL,pylatexenc,10^{-30} \text{ K},10^-30 K
4019,140,inline_math,REAL,pylatexenc,T \approx 2.757,T ≈2.757
4020,140,inline_math,REAL,pylatexenc,T_{GH},T_GH
4021,140,inline_math,REAL,pylatexenc,T_0 = 2.725 \text{ K},T_0 = 2.725 K
4022,140,inline_math,REAL,pylatexenc,T(a) = T_0 e^{-N},T(a) = T_0 e^-N
4023,140,inline_math,TRIVIAL,none,N,
4024,140,inline_math,TRIVIAL,none,N,
4025,140,inline_math,REAL,pylatexenc,T(a) = T_{GH},T(a) = T_GH
4026,140,inline_math,REAL,pylatexenc,T_{GH} = T_0 e^{-N} \implies e^N = \frac{T_0}{T_{GH}},T_GH = T_0 e^-N e^N = T_0/T_GH
4027,140,inline_math,REAL,pylatexenc,N = \ln\left(\frac{2.725}{2.757 \times 10^{-30}}\right),N = ln(2.725/2.757 ×10^-30 )
4028,140,inline_math,REAL,pylatexenc,N = \ln(9.8839 \times 10^{29}),N = ln(9.8839 ×10^29)
4029,140,inline_math,REAL,pylatexenc,N \approx \ln(9.8839) + 29 \ln(10) \approx 2.291 + 66.76 \approx 69.05,N ≈ln(9.8839) + 29 ln(10) ≈2.291 + 66.76 ≈69.05
4030,141,display_math,REAL,pylatexenc,"\[
   H = 70.0\;\frac{\text{km}}{\text{s}\,\text{Mpc}}
   \]",H = 70.0 km/s Mpc
4031,141,display_math,REAL,pylatexenc,"\[
   H = 70.0 \times \frac{10^{3}\;\text{m/s}}{3.08567758\times10^{22}\;\text{m}}
     = \frac{7.0\times10^{4}}{3.08567758\times10^{22}}\;\text{s}^{-1}
     \approx 2.27\times10^{-18}\;\text{s}^{-1}.
   \]",H = 70.0 ×10^3 m/s/3.08567758×10^22 m = 7.0×10^4/3.08567758×10^22 s^-1 ≈2.27×10^-18 s^-1.
4032,141,display_math,REAL,pylatexenc,"\[
   r = \frac{c}{H}
     = \frac{2.99792458\times10^{8}\;\text{m/s}}{2.27\times10^{-18}\;\text{s}^{-1}}
     \approx 1.32\times10^{26}\;\text{m}.
   \]",r = c/H = 2.99792458×10^8 m/s/2.27×10^-18 s^-1 ≈1.32×10^26 m.
4033,141,display_math,REAL,pylatexenc,"\[
   1\;\text{Gpc}=3.08567758\times10^{25}\;\text{m},
   \qquad
   r_{\text{Gpc}} = \frac{1.32\times10^{26}}{3.08567758\times10^{25}}
                 \approx 4.28\;\text{Gpc}.
   \]","1 Gpc=3.08567758×10^25 m, r_Gpc = 1.32×10^26/3.08567758×10^25 ≈4.28 Gpc."
4034,141,display_math,REAL,pylatexenc,"\[
   \boxed{\text{horizon\_gpc}=4.28}
   \]",horizon_gpc=4.28
4035,141,display_math,REAL,pylatexenc,"\[
   T = \frac{\hbar H}{2\pi k_{B}}.
   \]",T = ħH/2πk_B.
4036,141,display_math,REAL,pylatexenc,"\[
   \hbar H = (1.0545718\times10^{-34})(2.27\times10^{-18})
           \approx 2.39\times10^{-52}\;\text{J·s/s}.
   \]",ħH = (1.0545718×10^-34)(2.27×10^-18) ≈2.39×10^-52 J·s/s.
4037,141,display_math,REAL,pylatexenc,"\[
   2\pi k_{B}=2\pi(1.380649\times10^{-23})
            \approx 8.68\times10^{-23}\;\text{J/K}.
   \]",2πk_B=2π(1.380649×10^-23) ≈8.68×10^-23 J/K.
4038,141,display_math,REAL,pylatexenc,"\[
   T = \frac{2.39\times10^{-52}}{8.68\times10^{-23}}
     \approx 2.75\times10^{-30}\;\text{K}.
   \]",T = 2.39×10^-52/8.68×10^-23 ≈2.75×10^-30 K.
4039,141,display_math,REAL,pylatexenc,"\[
   T_{\text{unit}} = \frac{2.75\times10^{-30}\;\text{K}}{10^{-30}\;\text{K}}
                   \approx 2.75.
   \]",T_unit = 2.75×10^-30 K/10^-30 K ≈2.75.
4040,141,display_math,REAL,pylatexenc,"\[
   \boxed{\text{gh\_temp\_e30\_K}=2.75}
   \]",gh_temp_e30_K=2.75
4041,141,display_math,REAL,pylatexenc,"\[
   N = \ln\!\left(\frac{T_{\text{CMB}}}{T_{GH}}\right)
     = \ln\!\left(\frac{2.725}{2.75}\right)
     \approx \ln(0.9913)
     \approx -0.0087.
   \]",N = ln(T_CMB/T_GH ) = ln(2.725/2.75 ) ≈ln(0.9913) ≈-0.0087.
4042,141,display_math,REAL,pylatexenc,"\[
   \boxed{\text{efolds\_to\_gh}=0.0087}
   \]",efolds_to_gh=0.0087
4043,141,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{horizon\_gpc} &= 4.28\\
\mathrm{gh\_temp\_e30\_K} &= 2.75\\
\mathrm{efolds\_to\_gh} &= 0.0087
\end{aligned}
\]",horizon_gpc = 4.28 gh_temp_e30_K = 2.75 efolds_to_gh = 0.0087
4044,142,display_math,REAL,pylatexenc,"\[
   H = 70.0\;\frac{\text{km}}{\text{s}\,\text{Mpc}}
   \]",H = 70.0 km/s Mpc
4045,142,display_math,REAL,pylatexenc,"\[
   H = 70.0 \times \frac{10^{3}\;\text{m/s}}{3.08567758\times10^{22}\;\text{m}}
     = \frac{7.0\times10^{4}}{3.08567758\times10^{22}}\;\text{s}^{-1}
     \approx 2.27\times10^{-18}\;\text{s}^{-1}.
   \]",H = 70.0 ×10^3 m/s/3.08567758×10^22 m = 7.0×10^4/3.08567758×10^22 s^-1 ≈2.27×10^-18 s^-1.
4046,142,display_math,REAL,pylatexenc,"\[
   r = \frac{c}{H}
     = \frac{2.99792458\times10^{8}\;\text{m/s}}{2.27\times10^{-18}\;\text{s}^{-1}}
     \approx 1.32\times10^{26}\;\text{m}.
   \]",r = c/H = 2.99792458×10^8 m/s/2.27×10^-18 s^-1 ≈1.32×10^26 m.
4047,142,display_math,REAL,pylatexenc,"\[
   1\;\text{Gpc}=3.08567758\times10^{25}\;\text{m},
   \qquad
   r_{\text{Gpc}} = \frac{1.32\times10^{26}}{3.08567758\times10^{25}}
                 \approx 4.28\;\text{Gpc}.
   \]","1 Gpc=3.08567758×10^25 m, r_Gpc = 1.32×10^26/3.08567758×10^25 ≈4.28 Gpc."
4048,142,display_math,REAL,pylatexenc,"\[
   \boxed{\text{horizon\_gpc}=4.28}
   \]",horizon_gpc=4.28
4049,142,display_math,REAL,pylatexenc,"\[
   T = \frac{\hbar H}{2\pi k_{B}}.
   \]",T = ħH/2πk_B.
4050,142,display_math,REAL,pylatexenc,"\[
   \hbar H = (1.0545718\times10^{-34})(2.27\times10^{-18})
           \approx 2.39\times10^{-52}\;\text{J·s/s}.
   \]",ħH = (1.0545718×10^-34)(2.27×10^-18) ≈2.39×10^-52 J·s/s.
4051,142,display_math,REAL,pylatexenc,"\[
   2\pi k_{B}=2\pi(1.380649\times10^{-23})
            \approx 8.68\times10^{-23}\;\text{J/K}.
   \]",2πk_B=2π(1.380649×10^-23) ≈8.68×10^-23 J/K.
4052,142,display_math,REAL,pylatexenc,"\[
   T = \frac{2.39\times10^{-52}}{8.68\times10^{-23}}
     \approx 2.75\times10^{-30}\;\text{K}.
   \]",T = 2.39×10^-52/8.68×10^-23 ≈2.75×10^-30 K.
4053,142,display_math,REAL,pylatexenc,"\[
   T_{\times10^{-30}\,\text{K}} = \frac{2.75\times10^{-30}}{10^{-30}} \approx 2.75.
   \]",T_×10^-30 K = 2.75×10^-30/10^-30 ≈2.75.
4054,142,display_math,REAL,pylatexenc,"\[
   \boxed{\text{gh\_temp\_e30\_K}=2.75}
   \]",gh_temp_e30_K=2.75
4055,142,display_math,REAL,pylatexenc,"\[
   N = \ln\!\left(\frac{T_{\text{CMB}}}{T_{GH}}\right)
     = \ln\!\left(\frac{2.725}{2.75}\right).
   \]",N = ln(T_CMB/T_GH ) = ln(2.725/2.75 ).
4056,142,display_math,REAL,pylatexenc,"\[
   \frac{2.725}{2.75} \approx 0.9909.
   \]",2.725/2.75 ≈0.9909.
4057,142,display_math,REAL,pylatexenc,"\[
   N = \ln(0.9909) \approx -0.0091.
   \]",N = ln(0.9909) ≈-0.0091.
4058,142,display_math,REAL,pylatexenc,"\[
   \boxed{\text{efolds\_to\_gh}=-0.009}
   \]",efolds_to_gh=-0.009
4059,142,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{horizon\_gpc} &= 4.28\\
\mathrm{gh\_temp\_e30\_K} &= 2.75\\
\mathrm{efolds\_to\_gh} &= -0.009
\end{aligned}
\]",horizon_gpc = 4.28 gh_temp_e30_K = 2.75 efolds_to_gh = -0.009
4060,143,display_math,REAL,pylatexenc,"\[
   H = 70.0\;\frac{\text{km}}{\text{s·Mpc}}
   \]",H = 70.0 km/s·Mpc
4061,143,display_math,REAL,pylatexenc,"\[
   H = 70.0 \times \frac{10^{3}\;\text{m/s}}{3.08567758\times10^{22}\;\text{m}}
     = \frac{7.0\times10^{4}}{3.08567758\times10^{22}}\;\text{s}^{-1}
     \approx 2.27\times10^{-18}\;\text{s}^{-1}.
   \]",H = 70.0 ×10^3 m/s/3.08567758×10^22 m = 7.0×10^4/3.08567758×10^22 s^-1 ≈2.27×10^-18 s^-1.
4062,143,display_math,REAL,pylatexenc,"\[
   r = \frac{c}{H}
     = \frac{2.99792458\times10^{8}\;\text{m/s}}{2.27\times10^{-18}\;\text{s}^{-1}}
     \approx 1.32\times10^{26}\;\text{m}.
   \]",r = c/H = 2.99792458×10^8 m/s/2.27×10^-18 s^-1 ≈1.32×10^26 m.
4063,143,display_math,REAL,pylatexenc,"\[
   1\;\text{Gpc}=3.08567758\times10^{25}\;\text{m},
   \qquad
   r_{\text{Gpc}} = \frac{1.32\times10^{26}}{3.08567758\times10^{25}}
                 \approx 4.28\;\text{Gpc}.
   \]","1 Gpc=3.08567758×10^25 m, r_Gpc = 1.32×10^26/3.08567758×10^25 ≈4.28 Gpc."
4064,143,display_math,REAL,pylatexenc,"\[
   \boxed{\text{horizon\_gpc}=4.28}
   \]",horizon_gpc=4.28
4065,143,display_math,REAL,pylatexenc,"\[
   T = \frac{\hbar H}{2\pi k_{B}}.
   \]",T = ħH/2πk_B.
4066,143,display_math,REAL,pylatexenc,"\[
   \hbar H = (1.0545718\times10^{-34})(2.27\times10^{-18})
           \approx 2.39\times10^{-52}\;\text{J·s/s}.
   \]",ħH = (1.0545718×10^-34)(2.27×10^-18) ≈2.39×10^-52 J·s/s.
4067,143,display_math,REAL,pylatexenc,"\[
   2\pi k_{B}=2\pi(1.380649\times10^{-23})
            \approx 8.68\times10^{-23}\;\text{J/K}.
   \]",2πk_B=2π(1.380649×10^-23) ≈8.68×10^-23 J/K.
4068,143,display_math,REAL,pylatexenc,"\[
   T = \frac{2.39\times10^{-52}}{8.68\times10^{-23}}
     \approx 2.75\times10^{-30}\;\text{K}.
   \]",T = 2.39×10^-52/8.68×10^-23 ≈2.75×10^-30 K.
4069,143,display_math,REAL,pylatexenc,"\[
   T_{\times10^{-30}\,\text{K}} = 2.75.
   \]",T_×10^-30 K = 2.75.
4070,143,display_math,REAL,pylatexenc,"\[
   \boxed{\text{gh\_temp\_e30\_K}=2.75}
   \]",gh_temp_e30_K=2.75
4071,143,display_math,REAL,pylatexenc,"\[
   N = \ln\!\left(\frac{T_{\text{CMB}}}{T_{GH}}\right).
   \]",N = ln(T_CMB/T_GH ).
4072,143,display_math,REAL,pylatexenc,"\[
   N = \ln\!\left(\frac{2.725}{2.75\times10^{-30}}\right)
     = \ln\!\left(\frac{2.725}{2.75}\times10^{30}\right)
     \approx \ln(0.99\times10^{30})
     \approx \ln(10^{30}) - \ln(0.99)
     \approx 30\ln(10) - (-0.01005)
     \approx 69.0 + 0.01
     \approx 69.0.
   \]",N = ln(2.725/2.75×10^-30 ) = ln(2.725/2.75×10^30 ) ≈ln(0.99×10^30) ≈ln(10^30) - ln(0.99) ≈30ln(10) - (-0.01005) ≈69.0 + 0.01 ≈69.0.
4073,143,display_math,REAL,pylatexenc,"\[
   \boxed{\text{efolds\_to\_gh}=69}
   \]",efolds_to_gh=69
4074,143,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{horizon\_gpc} &= 4.28\\
\mathrm{gh\_temp\_e30\_K} &= 2.75\\
\mathrm{efolds\_to\_gh} &= 69
\end{aligned}
\]",horizon_gpc = 4.28 gh_temp_e30_K = 2.75 efolds_to_gh = 69
4075,144,display_math,REAL,pylatexenc,$$r = \frac{c}{H} = \frac{3.00 \times 10^5 \text{ km/s}}{70.0 \text{ km/s/Mpc}} \times \frac{1 \text{ Mpc}}{3.0857 \times 10^{22} \text{ m}}$$,r = c/H = 3.00 ×10^5 km/s/70.0 km/s/Mpc ×1 Mpc/3.0857 ×10^22 m
4076,144,display_math,REAL,pylatexenc,$$r = \frac{3.00 \times 10^5}{70.0} \times \frac{3.0857 \times 10^{22}}{1 \times 10^6} \text{ m}$$,r = 3.00 ×10^5/70.0 ×3.0857 ×10^22/1 ×10^6 m
4077,144,display_math,REAL,pylatexenc,$$r = 1.39 \times 10^{26} \text{ m}$$,r = 1.39 ×10^26 m
4078,144,display_math,REAL,pylatexenc,$$r = \frac{1.39 \times 10^{26} \text{ m}}{3.0857 \times 10^{22} \text{ m/Gpc}}$$,r = 1.39 ×10^26 m/3.0857 ×10^22 m/Gpc
4079,144,display_math,REAL,pylatexenc,$$r = 0.45 \text{ Gpc}$$,r = 0.45 Gpc
4080,144,display_math,REAL,pylatexenc,$$T = \frac{\hbar H}{2\pi k_B} = \frac{1.0545718 \times 10^{-34} \text{ J s} \times 70.0 \text{ km/s/Mpc}}{2\pi \times 1.38064852 \times 10^{-23} \text{ J/K}}$$,T = ħH/2πk_B = 1.0545718 ×10^-34 J s ×70.0 km/s/Mpc/2π×1.38064852 ×10^-23 J/K
4081,144,display_math,REAL,pylatexenc,$$T = \frac{1.0545718 \times 10^{-34} \times 70.0 \times 3.00 \times 10^5}{2\pi \times 1.38064852 \times 10^{-23}} \text{ K}$$,T = 1.0545718 ×10^-34 ×70.0 ×3.00 ×10^5/2π×1.38064852 ×10^-23 K
4082,144,display_math,REAL,pylatexenc,$$T = \frac{1.83 \times 10^{-26}}{8.64 \times 10^{-23}} \text{ K}$$,T = 1.83 ×10^-26/8.64 ×10^-23 K
4083,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-4} \text{ K}$$,T = 2.11 ×10^-4 K
4084,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-4} \text{ K} \times \frac{1}{10^{-30}} \text{ K}$$,T = 2.11 ×10^-4 K ×1/10^-30 K
4085,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{26} \text{ K}$$,T = 2.11 ×10^26 K
4086,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-4} \text{ K} \times \frac{1}{10^{30}} \text{ K}$$,T = 2.11 ×10^-4 K ×1/10^30 K
4087,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-34} \text{ K}$$,T = 2.11 ×10^-34 K
4088,144,display_math,REAL,pylatexenc,$$T = \frac{\hbar H}{2\pi k_B} = \frac{1.0545718 \times 10^{-34} \text{ J s} \times 70.0 \text{ km/s/Mpc}}{2\pi \times 1.38064852 \times 10^{-23} \text{ J/K}}$$,T = ħH/2πk_B = 1.0545718 ×10^-34 J s ×70.0 km/s/Mpc/2π×1.38064852 ×10^-23 J/K
4089,144,display_math,REAL,pylatexenc,$$T = \frac{1.0545718 \times 10^{-34} \times 70.0 \times 3.00 \times 10^5}{2\pi \times 1.38064852 \times 10^{-23}} \text{ K}$$,T = 1.0545718 ×10^-34 ×70.0 ×3.00 ×10^5/2π×1.38064852 ×10^-23 K
4090,144,display_math,REAL,pylatexenc,$$T = \frac{1.83 \times 10^{-26}}{8.64 \times 10^{-23}} \text{ K}$$,T = 1.83 ×10^-26/8.64 ×10^-23 K
4091,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-4} \text{ K}$$,T = 2.11 ×10^-4 K
4092,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-4} \text{ K} \times \frac{1}{10^{30}} \text{ K}$$,T = 2.11 ×10^-4 K ×1/10^30 K
4093,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-34} \text{ K}$$,T = 2.11 ×10^-34 K
4094,144,display_math,REAL,pylatexenc,$$T = \frac{\hbar H}{2\pi k_B} = \frac{1.0545718 \times 10^{-34} \text{ J s} \times 70.0 \text{ km/s/Mpc}}{2\pi \times 1.38064852 \times 10^{-23} \text{ J/K}}$$,T = ħH/2πk_B = 1.0545718 ×10^-34 J s ×70.0 km/s/Mpc/2π×1.38064852 ×10^-23 J/K
4095,144,display_math,REAL,pylatexenc,$$T = \frac{1.0545718 \times 10^{-34} \times 70.0 \times 3.00 \times 10^5}{2\pi \times 1.38064852 \times 10^{-23}} \text{ K}$$,T = 1.0545718 ×10^-34 ×70.0 ×3.00 ×10^5/2π×1.38064852 ×10^-23 K
4096,144,display_math,REAL,pylatexenc,$$T = \frac{1.83 \times 10^{-26}}{8.64 \times 10^{-23}} \text{ K}$$,T = 1.83 ×10^-26/8.64 ×10^-23 K
4097,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-4} \text{ K}$$,T = 2.11 ×10^-4 K
4098,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-4} \text{ K} \times \frac{1}{10^{30}} \text{ K}$$,T = 2.11 ×10^-4 K ×1/10^30 K
4099,144,display_math,REAL,pylatexenc,$$T = 2.11 \times 10^{-34} \text{ K}$$,T = 2.11 ×10^-34 K
